domain,case_or_scenario,service,control_id,surface,label,action,required_profile,success_state,blocked_state,audit_event
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,PRIMARY_ACTION,scenario,Corriger le régime juridique,CORRECT_LEGAL_BASIS,AUTHORIZED_TEST_USER,LEGAL_BASIS_CORRECTED,BLOCKED_NATIONAL_LAW_REVIEW,LEG_CORRECT_LEGAL_BASIS
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,SECONDARY_ACTION,scenario,Demander une revue,REQUEST_PRO_REVIEW,AUTHORIZED_TEST_USER,PRO_REVIEW_REQUESTED,,LEG_REQUEST_PRO_REVIEW
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,LEG-03,LegalTech OHADA,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,VDR-01,VDR & Q&R,PRIMARY_ACTION,scenario,Ouvrir la VDR,OPEN_VDR,AUTHORIZED_TEST_USER,VDR_HOME,,VDR_OPEN_VDR
SERVICE_SCENARIO,VDR-01,VDR & Q&R,SECONDARY_ACTION,scenario,Poser une question,ASK_QUESTION,AUTHORIZED_TEST_USER,QUESTION_DRAFT,,VDR_ASK_QUESTION
SERVICE_SCENARIO,VDR-01,VDR & Q&R,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-01,VDR & Q&R,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-01,VDR & Q&R,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-01,VDR & Q&R,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-01,VDR & Q&R,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-01,VDR & Q&R,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,VDR-01,VDR & Q&R,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,VDR-02,VDR & Q&R,PRIMARY_ACTION,scenario,Voir la décision,OPEN_REVOCATION,AUTHORIZED_TEST_USER,REVOCATION_DETAIL,ACCESS_REVOKED,VDR_OPEN_REVOCATION
SERVICE_SCENARIO,VDR-02,VDR & Q&R,SECONDARY_ACTION,scenario,Tenter d’ouvrir un document,ATTEMPT_DOCUMENT_OPEN,AUTHORIZED_TEST_USER,ACCESS_DENIED,,VDR_ATTEMPT_DOCUMENT_OPEN
SERVICE_SCENARIO,VDR-02,VDR & Q&R,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-02,VDR & Q&R,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-02,VDR & Q&R,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-02,VDR & Q&R,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-02,VDR & Q&R,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-02,VDR & Q&R,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,VDR-02,VDR & Q&R,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,VDR-03,VDR & Q&R,PRIMARY_ACTION,scenario,Voir l’alerte,OPEN_SECURITY_ALERT,AUTHORIZED_TEST_USER,SECURITY_ALERT_DETAIL,,VDR_OPEN_SECURITY_ALERT
SERVICE_SCENARIO,VDR-03,VDR & Q&R,SECONDARY_ACTION,scenario,Demander réexamen,REQUEST_REVIEW,AUTHORIZED_TEST_USER,SECURITY_REVIEW_REQUESTED,,VDR_REQUEST_REVIEW
SERVICE_SCENARIO,VDR-03,VDR & Q&R,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-03,VDR & Q&R,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-03,VDR & Q&R,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-03,VDR & Q&R,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-03,VDR & Q&R,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,VDR-03,VDR & Q&R,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,VDR-03,VDR & Q&R,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
